time,voltage(V),dust(ug/m3),light(lx),temp(C)
00:00:01,8.20,2067.45,150.00,24.94
00:00:02,7.94,1906.16,150.00,24.94
00:00:03,8.22,1935.48,150.00,25.06
00:00:04,8.02,1876.83,150.00,24.94
00:00:05,8.20,1911.05,150.00,25.00
00:00:06,8.06,1911.05,150.00,24.94
00:00:07,8.22,1911.05,150.00,24.94
00:00:08,8.13,1896.38,150.00,24.94
00:00:09,7.94,1901.27,150.00,24.94
00:00:10,8.22,1930.60,150.00,24.94
00:00:11,8.01,1881.72,150.00,24.94
00:00:12,8.20,1920.82,150.00,24.94
00:00:13,8.02,1901.27,150.00,24.94
00:00:14,8.22,1911.05,150.00,24.87
00:00:15,8.08,1901.27,150.00,24.94
00:00:16,8.09,1925.71,150.00,25.06
00:00:17,8.09,1911.05,150.00,25.06
00:00:18,8.15,1886.61,150.00,25.00
00:00:19,8.11,1906.16,150.00,24.94
00:00:20,7.99,1915.93,150.00,25.06
00:00:21,8.11,1925.71,150.00,25.06
00:00:22,8.09,1881.72,150.00,24.94
00:00:23,8.15,1911.05,150.00,25.06
00:00:24,7.92,1896.38,150.00,25.00
00:00:25,8.20,1930.60,150.00,24.94
00:00:26,8.01,1881.72,150.00,25.00
00:00:27,8.20,1911.05,150.00,25.00
00:00:28,7.97,1901.27,150.00,25.06
00:00:29,8.18,1945.26,150.00,24.94
00:00:30,8.08,1886.61,150.00,25.12
00:00:31,8.06,1945.26,150.00,24.94
00:00:32,8.09,1935.48,150.00,25.06
00:00:33,8.13,1896.38,150.00,25.00
00:00:34,8.18,1940.37,150.00,25.00
00:00:35,7.95,1920.82,150.00,24.94
00:00:36,8.23,1959.92,150.00,25.00
00:00:37,8.06,1896.38,150.00,24.94
00:00:38,8.22,1876.83,150.00,25.06
00:00:39,7.92,1920.82,150.00,24.94
00:00:40,8.23,2008.80,150.00,25.00
00:00:41,8.04,1842.62,150.00,25.06
00:00:42,8.22,1891.50,150.00,24.94
00:00:43,7.97,1984.36,150.00,25.00
00:00:44,8.22,2023.46,150.00,25.00
00:00:45,8.02,1945.26,150.00,25.00
00:00:46,8.20,1915.93,150.00,25.00
00:00:47,8.02,1906.16,150.00,25.00
00:00:48,8.22,1964.81,150.00,25.06
00:00:49,8.08,1759.53,150.00,24.94
00:00:50,8.06,1955.03,150.00,25.00
00:00:51,8.08,1955.03,150.00,25.00
00:00:52,8.18,1837.73,150.00,25.06
00:00:53,8.11,1891.50,150.00,25.06
00:00:54,8.02,2028.35,150.00,25.06
00:00:55,8.18,1823.07,150.00,25.00
00:00:56,8.15,1891.50,150.00,25.06
00:00:57,8.16,1925.71,150.00,25.00
00:00:58,7.97,1906.16,150.00,25.00
00:00:59,8.25,1964.81,150.00,24.94
00:01:00,8.08,1901.27,150.00,25.00
00:01:01,8.20,1959.92,150.00,25.00
00:01:02,7.90,1925.71,150.00,25.00
00:01:03,8.20,1964.81,150.00,25.00
00:01:04,8.02,1862.17,150.00,25.00
00:01:05,8.22,1915.93,150.00,25.00
00:01:06,8.20,1871.95,150.00,24.94
00:00:01,8.38,1994.13,150.00,25.00
00:00:02,8.25,1925.71,150.00,25.06
00:00:03,8.23,1911.05,150.00,25.00
00:00:04,8.38,1955.03,150.00,24.94
00:00:05,8.15,1930.60,150.00,25.00
00:00:06,8.39,1969.70,149.17,24.94
00:00:07,8.23,1925.71,147.50,25.00
00:00:08,8.25,1920.82,149.17,25.00
00:00:09,8.32,1955.03,149.17,25.00
00:00:10,8.18,1940.37,150.00,25.00
00:00:11,8.39,1964.81,150.00,25.00
00:00:12,8.15,1901.27,150.00,25.00
00:00:13,8.39,1945.26,150.00,25.00
00:00:14,8.32,1950.15,150.00,25.00
00:00:15,8.30,1959.92,150.00,25.00
00:00:16,8.39,1964.81,150.00,25.00
00:00:17,8.16,1906.16,150.00,25.06
00:00:18,8.45,1959.92,150.00,25.00
00:00:19,8.29,1950.15,150.00,25.00
00:00:20,8.34,1964.81,150.00,25.00
00:00:21,8.41,1969.70,150.00,25.00
00:00:22,8.18,1906.16,150.00,25.00
00:00:23,8.38,1930.60,150.00,25.00
00:00:24,8.36,1955.03,150.00,25.06
00:00:25,8.27,1959.92,150.00,25.00
00:00:26,8.43,1984.36,150.00,25.00
00:00:27,8.27,1930.60,150.00,24.94
00:00:28,8.25,1911.05,150.00,24.94
00:00:29,8.45,1959.92,150.00,25.06
00:00:30,8.27,1950.15,150.00,25.00
00:00:31,8.34,1974.58,150.00,25.00
00:00:32,8.43,1974.58,150.00,25.06
00:00:33,8.20,1911.05,150.00,25.00
00:00:34,8.39,1945.26,150.00,25.00
00:00:35,8.39,1959.92,150.00,25.00
00:00:36,8.29,1955.03,150.00,25.00
00:00:37,8.43,1974.58,149.17,25.06
00:00:38,8.18,1911.05,150.00,25.00
00:00:39,8.25,1915.93,150.00,25.00
00:00:40,8.38,1955.03,150.00,25.06
00:00:41,8.22,1940.37,150.00,25.06
00:00:42,8.41,1974.58,150.00,25.06
00:00:43,8.29,1935.48,150.00,25.00
00:00:44,8.27,1920.82,150.00,25.00
00:00:45,8.41,1959.92,150.00,25.00
00:00:46,8.18,1930.60,150.00,25.00
00:00:47,8.41,1969.70,150.00,25.00
00:00:48,8.30,1935.48,150.00,25.00
00:00:49,8.32,1935.48,149.17,25.00
00:00:50,8.34,1950.15,150.00,25.00
00:00:51,8.20,1935.48,150.00,25.00
00:00:52,8.41,1964.81,150.00,25.06
00:00:53,8.20,1911.05,150.00,25.00
00:00:54,8.39,1945.26,150.00,25.00
00:00:55,8.38,1955.03,150.00,25.00
00:00:56,8.25,1945.26,150.00,25.00
00:00:57,8.43,1964.81,150.00,25.00
00:00:58,8.20,1915.93,150.00,25.00
00:00:59,8.39,1945.26,150.00,25.00
00:01:00,8.39,1959.92,150.00,24.94
00:01:01,8.23,1940.37,150.00,25.06
00:01:02,8.43,1969.70,149.17,25.00
00:01:03,8.23,1920.82,150.00,25.06
00:01:04,8.30,1925.71,150.00,25.00
00:01:05,8.41,1955.03,150.00,25.06
00:01:06,8.23,1940.37,150.00,25.00
00:01:07,8.43,1969.70,150.00,25.00
00:01:08,8.16,1906.16,149.17,25.00
00:01:09,8.32,1930.60,149.17,25.00
00:01:10,8.34,1945.26,150.00,25.00
00:01:11,8.20,1925.71,150.00,25.00
00:01:12,8.41,1955.03,150.00,25.00
00:01:13,8.16,1891.50,150.00,25.00
00:01:14,8.39,1930.60,149.17,25.00
00:01:15,8.25,1925.71,150.00,25.00
00:01:16,8.29,1935.48,149.17,25.00
00:01:17,8.38,1945.26,150.00,25.00
00:01:18,8.20,1896.38,150.00,25.00
00:01:19,8.43,1940.37,150.00,25.00
00:01:20,8.23,1920.82,150.00,25.00
00:01:21,8.46,1959.92,150.83,25.06
00:01:22,8.22,1911.05,150.83,25.06
00:01:23,8.41,1940.37,150.83,25.06
00:01:24,8.22,1930.60,150.00,25.00
00:01:25,8.38,1964.81,150.00,25.06
00:01:26,8.25,1915.93,150.00,25.00
00:01:27,8.36,1935.48,150.00,25.00
00:01:28,8.27,1940.37,150.00,25.00
00:01:29,8.39,1969.70,150.83,25.00
00:01:30,8.25,1935.48,150.83,25.00
00:01:31,8.38,1950.15,150.00,25.00
00:01:32,8.23,1940.37,150.00,25.06
00:01:33,8.38,1964.81,150.00,25.06
00:01:34,8.25,1930.60,150.00,25.06
00:01:35,8.36,1940.37,150.00,25.00
00:01:36,8.32,1950.15,150.00,25.06
00:01:37,8.29,1955.03,150.00,25.00
00:01:38,8.32,1945.26,150.00,25.06
00:01:39,8.22,1911.05,150.00,25.06
00:01:40,8.39,1955.03,150.00,25.06
00:01:41,8.16,1925.71,150.00,25.00
00:01:42,8.39,1964.81,150.00,25.00
00:01:43,8.30,1940.37,150.83,25.00
00:01:44,8.30,1930.60,150.00,25.00
00:01:45,8.36,1950.15,150.00,25.06
00:01:46,8.16,1925.71,150.00,25.00
00:01:47,8.39,1945.26,150.00,25.12
00:01:48,8.22,1915.93,150.00,25.12
00:01:49,8.30,1920.82,150.00,25.00
00:01:50,8.32,1906.16,150.83,25.06
14:31:01,8.59,1959.92,4297.50,31.37
14:31:02,8.60,1930.60,4286.67,31.44
14:31:03,8.57,1925.71,4280.83,31.44
14:31:04,8.64,1925.71,4290.00,31.50
14:31:05,8.60,1930.60,4276.67,31.44
14:31:06,8.59,1930.60,4243.33,31.44
14:31:07,8.60,1930.60,4278.33,31.44
14:31:08,8.59,1930.60,4249.17,31.44
14:31:09,8.60,1930.60,4259.17,31.37
14:31:10,8.59,1930.60,4293.33,31.44
14:31:11,8.60,1891.50,4385.83,31.44
00:00:01,8.71,2052.79,-2.00,-127.00
00:00:02,8.71,2013.69,-2.00,-127.00
00:00:03,8.71,2013.69,-2.00,-127.00
00:00:04,8.73,2013.69,-2.00,-127.00
00:00:05,8.71,2013.69,-2.00,30.62
00:00:06,8.71,2013.69,-2.00,30.62
00:00:07,8.71,2013.69,-2.00,30.50
00:00:08,8.73,2013.69,-2.00,30.56
00:00:09,8.71,2013.69,-2.00,30.56
00:00:10,8.71,2013.69,-2.00,30.50
00:00:11,8.71,2013.69,-2.00,30.56
00:00:12,8.71,2013.69,-2.00,30.56
00:00:13,8.71,2013.69,-2.00,30.56
00:00:14,8.71,2013.69,-2.00,30.50
00:00:15,8.71,2013.69,-2.00,30.50
00:00:16,8.71,2013.69,-2.00,30.50
00:00:17,8.71,2013.69,-2.00,30.56
00:00:18,8.71,2013.69,-2.00,30.56
00:00:19,8.71,2013.69,-2.00,30.50
00:00:20,8.71,2013.69,-2.00,30.56
00:00:21,8.71,2008.80,-2.00,30.50
00:00:22,8.71,2008.80,-2.00,30.50
00:00:23,8.71,2008.80,-2.00,30.50
00:00:24,8.71,2013.69,-2.00,30.56
00:00:25,8.71,2008.80,-2.00,30.56
00:00:26,8.71,2008.80,-2.00,30.56
00:00:27,8.71,2008.80,-2.00,30.50
15:07:01,8.71,2047.90,-2.00,30.37
15:07:02,8.71,2013.69,-2.00,30.44
15:07:03,8.71,2003.91,-2.00,30.37
15:07:04,8.71,2003.91,-2.00,30.37
15:07:05,8.76,2013.69,-2.00,30.44
15:07:06,8.71,2003.91,-2.00,30.37
15:07:07,8.71,2003.91,-2.00,30.44
15:07:08,8.71,2003.91,-2.00,30.44
15:07:09,8.71,2003.91,-2.00,30.44
15:07:10,8.71,2003.91,-2.00,30.37
15:07:11,8.71,2003.91,-2.00,30.37
15:07:12,8.71,2003.91,-2.00,30.37
15:07:13,8.71,2003.91,-2.00,30.37
15:07:14,8.71,2003.91,-2.00,30.37
15:07:15,8.71,2003.91,-2.00,30.37
15:07:16,8.71,2003.91,-2.00,30.37
15:07:17,8.71,2003.91,-2.00,30.44
15:07:18,8.71,2003.91,-2.00,30.44
15:07:19,8.71,2003.91,-2.00,30.44
15:07:20,8.71,2003.91,-2.00,30.37
15:07:21,8.71,2003.91,-2.00,30.44
15:07:22,8.71,2003.91,-2.00,30.44
15:07:23,8.71,2003.91,-2.00,30.44
15:07:24,8.71,2003.91,-2.00,30.44
15:07:25,8.71,2003.91,-2.00,30.37
15:07:26,8.71,2003.91,-2.00,30.44
15:07:27,8.71,2003.91,-2.00,30.44
15:07:28,8.71,2003.91,-2.00,30.37
15:07:29,8.71,2003.91,-2.00,30.50
15:07:30,8.71,2003.91,-2.00,30.44
15:07:31,8.71,2003.91,-2.00,30.44
15:07:32,8.71,1999.02,-2.00,30.50
15:07:33,8.71,1999.02,-2.00,30.44
15:07:34,8.71,1999.02,-2.00,30.50
15:07:35,8.71,2003.91,-2.00,30.44
15:07:36,8.71,1999.02,-2.00,30.44
15:07:37,8.71,1999.02,-2.00,30.44
15:07:38,8.71,2003.91,-2.00,30.50
15:07:39,8.71,1999.02,-2.00,30.44
15:07:40,8.71,1999.02,-2.00,30.50
15:07:41,8.71,1999.02,-2.00,30.50
15:07:42,8.71,1999.02,-2.00,30.50
15:07:43,8.71,1999.02,-2.00,30.44
15:07:44,8.71,1999.02,-2.00,30.44
15:07:45,8.71,1999.02,-2.00,30.50
15:07:46,8.71,1999.02,-2.00,30.44
15:07:47,8.71,1999.02,-2.00,30.44
15:07:48,8.71,1999.02,-2.00,30.44
15:07:49,8.71,1999.02,-2.00,30.44
15:07:50,8.71,1999.02,-2.00,30.50
15:07:51,8.71,1999.02,-2.00,30.50
15:07:52,8.71,2008.80,-2.00,30.50
15:07:53,8.71,1999.02,-2.00,30.44
15:07:54,8.71,1999.02,-2.00,30.50
15:07:55,8.76,2008.80,-2.00,30.50
15:07:56,8.71,1999.02,-2.00,30.50
15:07:57,8.71,1999.02,-2.00,30.56
15:07:58,8.76,1999.02,-2.00,30.56
15:07:59,8.71,1999.02,-2.00,30.50
15:08:00,8.71,1999.02,-2.00,30.50
15:08:01,8.71,1999.02,-2.00,30.50
15:08:02,8.71,1999.02,-2.00,30.50
15:08:03,8.71,1999.02,-2.00,30.50
15:08:04,8.71,1999.02,-2.00,30.50
15:08:05,8.71,1999.02,-2.00,30.56
15:08:06,8.71,1999.02,-2.00,30.56
15:08:07,8.71,1999.02,-2.00,30.62
15:08:08,8.71,1999.02,-2.00,30.56
15:08:09,8.71,1999.02,-2.00,30.50
15:08:10,8.71,1999.02,-2.00,30.50
15:08:11,8.71,1999.02,-2.00,30.50
15:08:12,8.71,1999.02,-2.00,30.56
15:08:13,8.71,1999.02,-2.00,30.62
15:08:14,8.71,1999.02,-2.00,30.56
15:08:15,8.71,1999.02,-2.00,30.50
15:08:16,8.71,1999.02,-2.00,30.56
15:08:17,8.71,1999.02,-2.00,30.50
15:08:18,8.71,1999.02,-2.00,30.56
15:08:19,8.71,1999.02,-2.00,30.56
15:08:20,8.71,1999.02,-2.00,30.50
15:08:21,8.71,1999.02,-2.00,30.50
15:08:22,8.71,1999.02,-2.00,30.50
15:08:23,8.71,1999.02,-2.00,30.56
15:08:24,8.71,1999.02,-2.00,30.56
15:08:25,8.71,1999.02,-2.00,30.50
15:08:26,8.71,1999.02,-2.00,30.50
15:08:27,8.71,1999.02,-2.00,30.56
15:08:28,8.71,1999.02,-2.00,30.56
15:08:29,8.71,1999.02,-2.00,30.56
15:08:30,8.71,1999.02,-2.00,30.50
15:08:31,8.71,1999.02,-2.00,30.56
15:08:32,8.71,1999.02,-2.00,30.56
15:08:33,8.71,1999.02,-2.00,30.50
15:08:34,8.71,1999.02,-2.00,30.50
15:08:35,8.71,1999.02,-2.00,30.50
15:08:36,8.71,1999.02,-2.00,30.50
15:08:37,8.71,1999.02,-2.00,30.50
15:08:38,8.71,1999.02,-2.00,30.50
15:08:39,8.71,1999.02,-2.00,30.50
15:08:40,8.71,1999.02,-2.00,30.56
15:08:41,8.71,1999.02,-2.00,30.56
15:08:42,8.71,2008.80,-2.00,30.56
15:08:43,8.71,1999.02,-2.00,30.50
15:08:44,8.71,1999.02,-2.00,30.56
15:08:45,8.76,2008.80,-2.00,30.56
15:08:46,8.71,1999.02,-2.00,30.56
15:08:47,8.71,1999.02,-2.00,30.56
15:08:48,8.76,1999.02,-2.00,30.56
15:08:49,8.71,1999.02,-2.00,30.50
15:08:50,8.71,1999.02,-2.00,30.56
15:08:51,8.71,1999.02,-2.00,30.56
15:08:52,8.71,1999.02,-2.00,30.56
15:08:53,8.71,1999.02,-2.00,30.56
15:08:54,8.71,1999.02,-2.00,30.56
15:08:55,8.71,1999.02,-2.00,30.56
15:08:56,8.71,1999.02,-2.00,30.56
15:08:57,8.71,1999.02,-2.00,30.56
15:08:58,8.71,1999.02,-2.00,30.62
15:08:59,8.71,1999.02,-2.00,30.56
15:09:00,8.71,1999.02,-2.00,30.56
15:09:01,8.71,1999.02,-2.00,30.56
15:09:02,8.71,1999.02,-2.00,30.56
15:09:03,8.71,1999.02,-2.00,30.56
15:09:04,8.71,1999.02,-2.00,30.62
15:09:05,8.71,1999.02,-2.00,30.56
15:09:06,8.71,1999.02,-2.00,30.56
15:09:07,8.71,1999.02,-2.00,30.56
15:09:08,8.71,1999.02,-2.00,30.62
15:09:09,8.71,1994.13,-2.00,30.56
15:09:10,8.71,1999.02,-2.00,30.50
15:09:11,8.71,1999.02,-2.00,30.56
15:09:12,8.71,1994.13,-2.00,30.56
15:09:13,8.71,1994.13,-2.00,30.56
15:09:14,8.71,1994.13,-2.00,30.50
15:09:15,8.71,1994.13,-2.00,30.56
15:09:16,8.71,1994.13,-2.00,30.50
15:09:17,8.69,1994.13,-2.00,30.56
15:09:18,8.69,1994.13,-2.00,30.50
15:09:19,8.69,1994.13,-2.00,30.56
15:09:20,8.69,1945.26,-2.00,30.56
15:09:21,8.69,1969.70,-2.00,30.50
15:09:22,8.69,1989.25,-2.00,30.44
15:09:23,8.69,1994.13,-2.00,30.50
15:09:24,8.69,1945.26,-2.00,30.56
00:00:01,8.76,2008.80,-2.00,-127.00
00:00:02,8.76,1955.03,-2.00,-127.00
00:00:03,8.76,1955.03,-2.00,-127.00
00:00:04,8.76,1955.03,-2.00,-127.00
00:00:05,8.76,1955.03,-2.00,-127.00
00:00:06,8.76,1955.03,-2.00,-127.00
00:00:07,8.76,1955.03,-2.00,-127.00
00:00:08,8.76,1955.03,-2.00,-127.00
00:00:09,8.76,1955.03,-2.00,-127.00
00:00:10,8.76,1955.03,-2.00,-127.00
00:00:11,8.76,1955.03,-2.00,-127.00
00:00:12,8.76,1955.03,-2.00,-127.00
00:00:13,8.76,1955.03,-2.00,-127.00
00:00:14,8.76,1955.03,-2.00,-127.00
00:00:15,8.76,1955.03,-2.00,-127.00
00:00:16,8.76,1955.03,-2.00,-127.00
00:00:17,8.76,1955.03,-2.00,-127.00
00:00:18,8.76,1955.03,-2.00,-127.00
00:00:19,8.76,1955.03,-2.00,-127.00
00:00:20,8.76,1955.03,-2.00,-127.00
00:00:21,8.76,1955.03,-2.00,-127.00
00:00:22,8.74,1955.03,-2.00,-127.00
00:00:23,8.76,1955.03,-2.00,-127.00
00:00:24,8.76,1955.03,-2.00,-127.00
00:00:25,8.76,1955.03,-2.00,-127.00
00:00:26,8.76,1955.03,-2.00,-127.00
00:00:27,8.76,1955.03,-2.00,-127.00
00:00:28,8.76,1955.03,-2.00,-127.00
00:00:29,8.76,1955.03,-2.00,-127.00
00:00:30,8.76,1955.03,-2.00,-127.00
00:00:31,8.76,1955.03,-2.00,-127.00
00:00:32,8.76,1955.03,-2.00,-127.00
00:00:33,8.76,1955.03,-2.00,-127.00
00:00:34,8.76,1955.03,-2.00,-127.00
00:00:35,8.76,1955.03,-2.00,-127.00
00:00:36,8.76,1955.03,-2.00,-127.00
00:00:37,8.76,1950.15,-2.00,-127.00
00:00:38,8.76,1925.71,-2.00,-127.00
00:00:39,8.76,1950.15,-2.00,-127.00
00:00:40,8.76,1950.15,-2.00,-127.00
00:00:41,8.62,1950.15,-2.00,-127.00
00:00:42,8.76,1950.15,-2.00,-127.00
00:00:43,8.76,1950.15,-2.00,-127.00
00:00:44,8.76,1950.15,-2.00,-127.00
00:00:45,8.76,1945.26,-2.00,-127.00
00:00:46,8.76,1945.26,-2.00,-127.00
00:00:47,8.76,1945.26,-2.00,-127.00
00:00:48,8.76,1940.37,-2.00,-127.00
00:00:49,8.76,1940.37,-2.00,-127.00
00:00:50,8.76,1940.37,-2.00,-127.00
00:00:51,8.76,1940.37,-2.00,-127.00
00:00:52,8.76,1940.37,-2.00,-127.00
00:00:53,8.76,1940.37,-2.00,-127.00
00:00:54,8.76,1940.37,-2.00,-127.00
00:00:55,8.76,1940.37,-2.00,-127.00
00:00:56,8.76,1940.37,-2.00,-127.00
00:00:57,8.76,1940.37,-2.00,-127.00
00:00:58,8.76,1940.37,-2.00,-127.00
00:00:59,8.76,1940.37,-2.00,-127.00
00:01:00,8.74,1930.60,-2.00,-127.00
02:01:01,8.74,1945.26,-2.00,-127.00
02:01:02,8.74,1955.03,-2.00,-127.00
02:01:03,8.74,1955.03,-2.00,-127.00
02:01:04,8.76,1955.03,-2.00,-127.00
02:01:05,8.74,1955.03,-2.00,-127.00
02:01:06,8.76,1955.03,-2.00,-127.00
02:01:07,8.74,1955.03,-2.00,-127.00
02:01:08,8.76,1955.03,-2.00,-127.00
02:01:09,8.76,1955.03,-2.00,-127.00
02:01:10,8.76,1955.03,-2.00,-127.00
02:01:11,8.76,1955.03,-2.00,-127.00
02:01:12,8.74,1955.03,-2.00,-127.00
02:01:13,8.76,1955.03,-2.00,-127.00
02:01:14,8.76,1955.03,-2.00,-127.00
02:01:15,8.76,1955.03,-2.00,-127.00
02:01:16,8.76,1955.03,-2.00,-127.00
02:01:17,8.76,1955.03,-2.00,-127.00
02:01:18,8.76,1955.03,-2.00,-127.00
02:01:19,8.76,1955.03,-2.00,-127.00
02:01:20,8.76,1955.03,-2.00,-127.00
02:01:21,8.76,1955.03,-2.00,-127.00
02:01:22,8.76,1955.03,-2.00,-127.00
02:01:23,8.76,1955.03,-2.00,-127.00
02:01:24,8.76,1955.03,-2.00,-127.00
02:01:25,8.76,1955.03,-2.00,-127.00
02:01:26,8.76,1955.03,-2.00,-127.00
02:01:27,8.76,1955.03,-2.00,-127.00
02:01:28,8.76,1955.03,-2.00,-127.00
02:01:29,8.76,1955.03,-2.00,-127.00
02:01:30,8.76,1955.03,-2.00,-127.00
02:01:31,8.76,1955.03,-2.00,-127.00
02:01:32,8.76,1955.03,-2.00,-127.00
02:01:33,8.76,1955.03,-2.00,-127.00
02:01:34,8.76,1950.15,-2.00,-127.00
02:01:35,8.76,1950.15,-2.00,-127.00
02:01:36,8.76,1925.71,-2.00,-127.00
02:01:37,8.76,1950.15,-2.00,-127.00
02:01:38,8.76,1950.15,-2.00,-127.00
02:01:39,8.60,1925.71,-2.00,-127.00
02:01:40,8.76,1950.15,-2.00,-127.00
02:01:41,8.76,1950.15,-2.00,-127.00
02:01:42,8.60,1950.15,-2.00,-127.00
02:01:43,8.76,1950.15,-2.00,-127.00
02:01:44,8.76,1950.15,-2.00,-127.00
02:01:45,8.76,1950.15,-2.00,-127.00
02:01:46,8.76,1945.26,-2.00,-127.00
02:01:47,8.76,1945.26,-2.00,-127.00
02:01:48,8.76,1945.26,-2.00,-127.00
02:01:49,8.76,1945.26,-2.00,-127.00
02:01:50,8.76,1940.37,-2.00,-127.00
02:01:51,8.76,1940.37,-2.00,-127.00
02:01:52,8.76,1940.37,-2.00,-127.00
02:01:53,8.76,1940.37,-2.00,-127.00
02:01:54,8.76,1940.37,-2.00,-127.00
02:01:55,8.76,1940.37,-2.00,-127.00
02:01:56,8.76,1940.37,-2.00,-127.00
02:01:57,8.76,1940.37,-2.00,-127.00
02:01:58,8.76,1940.37,-2.00,-127.00
02:01:59,8.76,1940.37,-2.00,-127.00
02:02:00,8.76,1940.37,-2.00,-127.00
02:02:01,8.76,1940.37,-2.00,-127.00
02:02:02,8.76,1940.37,-2.00,-127.00
02:02:03,8.76,1940.37,-2.00,-127.00
02:02:04,8.76,1940.37,-2.00,-127.00
02:02:05,8.76,1940.37,-2.00,-127.00
02:02:06,8.76,1940.37,-2.00,-127.00
02:02:07,8.76,1940.37,-2.00,-127.00
02:02:08,8.76,1940.37,-2.00,-127.00
02:02:09,8.76,1940.37,-2.00,-127.00
02:02:10,8.76,1940.37,-2.00,-127.00
02:02:11,8.76,1940.37,-2.00,-127.00
02:02:12,8.76,1940.37,-2.00,-127.00
02:02:13,8.76,1940.37,-2.00,-127.00
02:02:14,8.76,1940.37,-2.00,-127.00
02:02:15,8.76,1940.37,-2.00,-127.00
02:02:16,8.76,1940.37,-2.00,-127.00
02:02:17,8.76,1940.37,-2.00,-127.00
02:02:18,8.76,1940.37,-2.00,-127.00
02:02:19,8.76,1940.37,-2.00,-127.00
02:02:20,8.76,1940.37,-2.00,-127.00
02:02:21,8.76,1940.37,-2.00,-127.00
02:02:22,8.76,1940.37,-2.00,-127.00
02:02:23,8.76,1940.37,-2.00,-127.00
02:02:24,8.76,1940.37,-2.00,-127.00
02:02:25,8.76,1940.37,-2.00,-127.00
02:02:26,8.76,1940.37,-2.00,-127.00
02:02:27,8.76,1940.37,-2.00,-127.00
02:02:28,8.76,1940.37,-2.00,-127.00
02:02:29,8.76,1940.37,-2.00,-127.00
02:02:30,8.76,1940.37,-2.00,-127.00
02:02:31,8.76,1940.37,-2.00,-127.00
02:02:32,8.76,1940.37,-2.00,-127.00
02:02:33,8.74,1940.37,-2.00,-127.00
02:02:34,8.76,1940.37,-2.00,-127.00
02:02:35,8.76,1940.37,-2.00,-127.00
02:02:36,8.76,1940.37,-2.00,-127.00
02:02:37,8.76,1940.37,-2.00,-127.00
02:02:38,8.76,1940.37,-2.00,-127.00
02:02:39,8.76,1940.37,-2.00,-127.00
02:02:40,8.76,1940.37,-2.00,-127.00
